protocol,IP,ID,Time,F_Pck,B_Pck,B_Hash_IP,B_Hash_port,F_TCP_S,B_TCP_S,Label22
6,104.94.29.245,907736157,89.083522,79,1,15,16,79,0,3
6,133.250.125.178,538815393,827.682317,33,47,6,8,0,8,0
6,133.250.177.203,147630224,827.696496,55,25,3,15,0,24,0
6,104.94.29.245,907736157,91.316764,78,2,15,16,77,0,3
6,5.104.164.215,546350386,827.75631,0,80,13,13,0,0,0
6,60.176.74.197,308804280,827.758911,26,54,1,1,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,827.787598,0,80,1,1,0,0,0
6,103.60.184.30,915735767,827.831083,80,0,1,1,0,0,0
6,167.80.93.97,1029308445,827.912172,51,29,1,1,0,0,0
6,203.178.135.82,659126397,827.957677,37,43,15,14,0,0,0
6,18.86.140.7,346870249,828.028985,39,41,1,1,0,0,0
6,163.169.56.87,513419198,828.071752,53,27,2,4,0,0,0
6,203.178.135.82,659126397,828.256404,30,50,15,15,0,0,0
6,163.169.98.252,487070549,828.354571,0,80,1,1,0,0,0
6,54.146.166.225,650828490,828.376774,41,39,1,1,0,0,0
6,60.176.74.197,308804280,828.40415,13,67,1,1,0,0,0
6,5.104.164.215,546350386,828.452819,0,80,13,13,0,0,0
6,165.124.226.8,238589181,828.483982,49,31,1,1,0,0,0
6,203.178.135.82,659126397,828.49971,41,39,15,15,0,0,0
6,163.169.56.87,513419198,828.501664,62,18,2,4,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,828.516458,80,0,1,6,0,0,0
6,103.60.184.30,915735767,828.558088,80,0,1,1,0,0,0
6,203.178.132.76,385599130,828.619768,56,24,6,6,0,0,0
6,133.250.177.192,704536306,828.634365,80,0,2,16,0,0,0
6,203.178.135.82,659126397,828.640259,52,28,15,14,0,0,0
6,192.168.123.215,1021945798,65.760529,79,1,15,16,79,0,3
6,133.250.177.218,1066428273,828.682549,72,8,3,16,0,0,0
6,157.85.135.13,276641843,828.688184,41,39,1,1,0,0,0
6,18.43.189.174,580402706,828.727518,34,46,1,1,0,0,0
6,203.178.135.82,659126397,828.748712,39,41,15,15,0,0,0
6,18.90.251.232,108194420,828.751982,39,41,1,1,0,0,0
6,60.176.74.197,308804280,828.794799,15,65,1,1,0,0,0
6,45.147.205.187,555971904,66.374419,80,0,15,16,79,0,3
6,163.169.56.87,513419198,828.867085,66,14,2,3,0,0,0
6,203.178.135.82,659126397,828.909319,47,33,14,14,0,0,0
6,203.178.135.82,659126397,829.041027,56,24,15,14,0,0,0
6,5.104.164.215,546350386,829.043707,0,80,14,15,0,0,0
6,133.250.177.217,608971408,829.090402,79,1,2,16,0,0,0
6,151.123.110.252,1008878606,829.107716,80,0,1,1,0,0,0
6,60.176.74.197,308804280,829.115146,33,47,1,1,0,0,0
6,203.178.135.82,659126397,829.155457,46,34,15,15,0,0,0
6,133.250.177.222,880777908,829.195227,79,1,3,16,0,0,0
6,54.173.12.82,785731125,829.215312,37,43,1,1,0,0,0
6,45.136.52.94,259371553,67.815858,80,0,15,16,80,0,3
6,203.178.135.82,659126397,829.293357,43,37,15,15,0,0,0
6,45.136.52.16,521791970,71.154855,80,0,15,16,79,0,3
6,104.94.29.245,907736157,125.453191,80,0,15,16,80,0,3
6,203.178.135.82,659126397,829.441775,42,38,14,15,0,0,0
6,82.252.165.51,306240388,829.511403,80,0,16,1,19,0,0
6,163.169.241.111,904461243,829.536217,4,76,7,2,0,0,0
6,5.104.164.215,546350386,829.573404,0,80,14,13,0,0,0
6,203.178.135.82,659126397,829.632018,39,41,15,15,0,0,0
6,163.169.61.147,130347850,829.706042,7,73,3,2,1,0,0
6,163.169.98.252,487070549,829.767781,0,80,1,1,0,0,0
6,203.178.135.46,806834926,829.780605,41,39,11,3,1,0,0
6,35.225.108.67,961316814,829.792525,27,53,1,1,0,0,0
6,34.37.53.54,593246290,829.792791,39,41,1,1,0,0,0
6,203.178.135.82,659126397,829.824125,39,41,15,15,0,0,0
6,192.168.123.215,1021945798,90.065831,80,0,15,16,80,0,3
6,163.169.56.87,513419198,829.867495,36,44,2,6,0,0,0
6,18.2.185.163,100906837,829.908544,37,43,1,1,0,0,0
6,192.168.123.215,1021945798,93.610467,80,0,15,16,80,0,3
6,218.62.80.61,11916733,829.970319,27,53,1,1,0,0,0
6,203.178.135.82,659126397,829.98816,43,37,15,14,0,0,0
6,103.60.184.30,915735767,830.009804,80,0,1,1,0,0,0
6,49.51.197.164,961325857,830.071932,22,58,1,1,0,0,0
6,3.129.117.197,1054815964,830.132342,37,43,1,1,0,0,0
6,203.178.135.82,659126397,830.142329,36,44,15,15,0,0,0
6,60.176.74.197,308804280,830.177148,26,54,1,1,0,0,0
6,5.104.164.215,546350386,830.191389,0,80,13,13,0,0,0
6,163.169.56.87,513419198,830.191705,56,24,2,3,0,0,0
6,192.251.234.151,139705444,830.204045,80,0,8,7,0,0,0
6,163.169.195.175,356255011,830.215467,3,77,3,1,0,0,0
6,192.251.234.151,139705444,830.234914,80,0,1,1,0,0,0
6,163.169.195.175,356255011,830.258892,0,80,1,1,0,0,0
6,192.251.234.151,139705444,830.27812,80,0,1,1,0,0,0
6,163.169.195.175,356255011,830.295138,0,80,1,1,0,0,0
6,192.251.234.151,139705444,830.316791,80,0,1,1,0,0,0
6,163.169.195.175,356255011,830.331328,0,80,1,1,0,0,0
6,203.178.135.82,659126397,830.384899,40,40,13,14,0,0,0
6,45.136.52.16,521791970,95.189267,80,0,15,16,79,0,3
6,35.73.231.154,333584755,830.475933,38,42,16,16,0,0,0
6,163.169.56.87,513419198,830.538222,64,16,2,3,0,0,0
6,60.176.74.197,308804280,830.539576,13,67,1,1,0,0,0
6,172.126.157.203,170454525,830.57574,51,29,1,1,0,0,0
6,163.169.98.252,487070549,830.595382,0,80,1,1,0,0,0
6,203.178.132.76,385599130,830.606661,52,28,5,5,0,0,0
6,45.147.205.187,555971904,97.137819,80,0,15,16,80,0,3
6,192.168.123.215,1021945798,98.971181,79,1,15,16,79,0,3
6,163.169.56.87,513419198,830.799247,57,23,2,3,0,0,0
6,103.60.184.30,915735767,830.814378,80,0,1,1,0,0,0
6,203.178.135.82,659126397,830.815197,38,42,15,13,0,0,0
6,60.176.74.197,308804280,830.822056,24,56,1,1,0,0,0
6,13.33.219.227,620373977,830.83096,36,44,1,3,0,0,0
6,5.104.164.215,546350386,830.836881,0,80,14,13,0,0,0
6,45.19.46.31,519737037,830.847929,44,36,1,1,0,0,0
6,192.251.234.151,139705444,830.923598,80,0,1,1,0,0,0
6,163.169.195.175,356255011,830.938121,0,80,1,1,0,0,0
6,192.251.234.151,139705444,830.958425,80,0,1,1,0,0,0
6,163.169.195.175,356255011,830.973458,0,80,1,1,0,0,0
6,163.216.159.37,191265580,830.983286,76,4,1,1,0,0,0
6,192.251.234.151,139705444,830.994434,80,0,1,1,0,0,0
6,163.169.56.87,513419198,831.003088,37,43,2,3,0,0,0
6,60.176.74.197,308804280,831.011976,37,43,1,1,0,0,0
6,163.169.195.175,356255011,831.018905,0,80,1,1,0,0,0
6,192.251.234.151,139705444,831.042688,80,0,1,1,0,0,0
6,163.169.195.175,356255011,831.055343,0,80,1,1,0,0,0
6,192.251.234.151,139705444,831.077604,80,0,1,1,0,0,0
6,163.169.195.175,356255011,831.09005,0,80,1,1,0,0,0
6,203.178.135.82,659126397,831.093412,47,33,15,14,0,0,0
6,192.251.234.151,139705444,831.120831,80,0,1,1,0,0,0
6,133.250.125.128,1064941608,831.135609,38,42,4,16,0,19,0
6,163.169.191.84,1043839919,831.190144,11,69,2,2,0,0,0
6,126.189.107.82,672800617,831.205177,39,41,1,1,0,0,0
6,163.169.56.87,513419198,831.262217,53,27,2,3,0,0,0
6,157.85.187.209,215214237,831.266037,30,50,1,1,0,0,0
6,198.227.134.236,491970158,831.305989,0,80,1,5,0,0,0
6,60.176.74.197,308804280,831.344059,32,48,1,1,0,0,0
6,203.178.135.82,659126397,831.390073,39,41,15,12,0,0,0
6,5.104.164.215,546350386,831.414499,0,80,14,11,0,0,0
6,3.174.150.178,2610473,831.470008,31,49,1,1,0,0,0
6,121.97.8.93,711321639,831.47968,20,60,1,1,0,0,0
6,104.94.29.245,907736157,144.935227,79,1,15,16,77,0,3
6,163.169.56.87,513419198,831.637093,63,17,2,3,0,0,0
6,3.49.163.251,43293663,831.660432,35,45,1,1,0,0,0
6,203.178.135.82,659126397,831.671664,49,31,15,15,0,0,0
6,68.91.9.235,518446965,831.679752,29,51,15,1,0,0,0
6,203.178.132.76,385599130,831.685177,43,37,5,6,0,0,0
6,163.169.144.161,1985411,831.705213,28,52,9,1,0,0,0
6,60.176.74.197,308804280,831.746833,12,68,1,1,0,0,0
6,17.253.69.248,233889603,831.75017,80,0,2,16,0,0,0
6,133.250.177.210,571139142,831.913649,79,1,2,16,0,0,0
6,5.104.164.215,546350386,831.953285,0,80,14,12,0,0,0
6,203.178.135.82,659126397,831.959715,34,46,14,14,0,0,0
6,163.169.98.252,487070549,832.001167,0,80,1,1,0,0,0
6,49.51.197.164,961325857,832.01334,29,51,1,1,0,0,0
6,104.94.29.245,907736157,169.008238,79,1,15,16,79,0,3
6,133.250.177.219,524987412,832.031214,80,0,1,16,0,0,0
6,163.169.56.87,513419198,832.044422,63,17,2,3,0,0,0
6,60.176.74.197,308804280,832.123847,23,57,1,1,0,0,0
6,104.94.29.245,907736157,173.643137,78,2,15,16,78,0,3
6,203.178.135.82,659126397,832.250707,45,35,16,14,0,0,0
6,54.228.54.47,32887814,832.261346,30,50,1,1,0,0,0
6,89.111.90.196,667091615,118.241291,80,0,15,16,79,0,3
6,103.60.184.30,915735767,832.301262,80,0,1,1,0,0,0
6,104.94.29.245,907736157,184.600537,80,0,15,16,79,0,3
6,104.94.29.245,907736157,188.002725,78,2,15,16,78,0,3
6,54.171.32.35,649571527,832.374731,33,47,1,1,0,0,0
6,163.169.56.87,513419198,832.386773,51,29,2,4,0,0,0
6,163.169.190.244,60748500,832.476988,6,74,5,1,0,0,0
6,45.136.52.94,259371553,127.987305,80,0,15,16,80,0,3
6,5.104.164.215,546350386,832.480932,0,80,13,12,0,0,0
6,3.174.54.75,201177771,832.501934,37,43,1,1,0,0,0
6,203.178.135.82,659126397,832.585891,44,36,15,15,0,0,0
6,2400:5995:2DB7:27D3:47C8:DD4:5BB7:641,1046123743,832.611372,26,54,1,1,0,0,0
6,60.176.74.197,308804280,832.626635,24,56,1,1,0,0,0
6,133.250.177.195,374167518,832.64245,80,0,1,16,0,0,0
6,163.169.56.87,513419198,832.731682,55,25,2,3,0,0,0
6,202.235.57.211,416583994,832.807564,80,0,10,16,0,0,0
6,203.178.132.76,385599130,832.849792,38,42,5,5,0,0,0
6,203.178.135.82,659126397,832.951396,34,46,15,14,0,0,0
6,185.221.109.25,622459543,832.996953,43,37,1,1,0,0,0
6,104.94.29.245,907736157,210.295347,80,0,15,16,80,0,3
6,5.104.164.215,546350386,833.131021,0,80,14,10,0,0,0
6,60.176.74.197,308804280,833.131801,14,66,1,1,0,0,0
6,2001:3E04:2BD:20D1:CC80:F65E:3CED:E573,548614336,833.172496,53,27,1,2,0,0,0
6,163.169.56.87,513419198,833.190175,64,16,2,4,0,0,0
6,104.94.29.245,907736157,224.304166,80,0,15,16,79,0,3
6,203.178.135.82,659126397,833.328355,39,41,15,14,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,833.370545,0,80,1,1,0,0,0
6,18.47.229.207,705557329,833.403566,50,30,1,1,0,0,0
6,133.250.177.206,241544486,833.505444,80,0,1,15,0,0,0
6,203.178.135.82,659126397,833.52504,55,25,15,13,0,0,0
6,45.136.52.16,521791970,162.819514,80,0,15,16,80,0,3
6,126.189.107.82,672800617,833.555158,30,50,1,1,0,0,0
6,172.116.58.89,59174833,833.556642,80,0,1,1,0,0,0
6,133.250.177.213,294320872,833.593076,75,5,3,16,0,0,0
6,133.250.177.201,623712314,833.603389,80,0,1,15,0,0,0
6,203.178.135.82,659126397,833.619557,52,28,15,13,0,0,0
6,163.169.98.252,487070549,833.628288,0,80,1,1,0,0,0
6,5.104.164.215,546350386,833.667577,0,80,14,12,0,0,0
6,79.104.110.111,753853891,171.49477,79,1,15,16,79,0,3
6,13.230.167.37,538833197,833.697221,31,49,1,1,0,0,0
6,203.178.135.82,659126397,833.722831,46,34,15,14,0,0,0
6,203.178.135.82,659126397,833.787387,49,31,15,14,0,0,0
6,198.54.136.87,531980987,833.793247,79,1,16,16,0,0,0
6,103.60.184.30,915735767,833.82082,80,0,1,1,0,0,0
6,211.27.5.98,36504234,833.84308,44,36,1,1,0,0,0
6,203.178.135.82,659126397,833.855442,45,35,15,14,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,833.860588,80,0,1,5,0,0,0
6,163.169.56.87,513419198,833.866569,59,21,2,4,0,0,0
6,163.169.158.250,1073386130,833.866712,24,56,11,1,0,0,0
6,133.250.177.209,984391128,833.870309,79,1,2,16,0,0,0
6,54.223.236.80,504806920,833.915852,33,47,1,1,0,0,0
6,203.178.135.82,659126397,833.920264,50,30,15,14,0,0,0
6,171.86.235.132,1011264063,833.962602,80,0,3,1,80,0,0
6,49.51.197.164,961325857,833.970452,25,55,1,1,0,0,0
6,104.94.29.245,907736157,289.257161,80,0,15,16,80,0,3
6,203.178.135.82,659126397,834.016427,45,35,15,15,0,0,0
6,3.55.162.123,684317697,834.024848,39,41,1,1,0,0,0
6,3.155.22.71,475115746,834.031572,38,42,1,1,0,0,0
6,18.6.227.202,992314320,834.051785,36,44,1,1,0,0,0
6,60.176.74.197,308804280,834.087281,20,60,1,1,0,0,0
6,203.178.135.82,659126397,834.097449,39,41,15,14,0,0,0
6,203.178.132.76,385599130,834.127612,48,32,5,6,0,0,0
6,45.136.52.94,259371553,211.519952,79,1,15,16,79,0,3
6,5.104.164.215,546350386,834.159965,0,80,13,14,0,0,0
6,203.178.135.82,659126397,834.184603,48,32,14,14,0,0,0
6,133.250.177.199,17645795,834.216635,79,1,4,16,0,1,0
6,203.178.135.82,659126397,834.260427,49,31,15,15,0,0,0
6,45.136.52.94,259371553,230.489958,79,1,15,16,79,0,3
6,45.147.205.166,929986910,235.025169,80,0,15,16,79,0,3
6,167.80.93.97,1029308445,834.303327,46,34,1,1,0,0,0
6,163.169.98.252,487070549,834.310763,0,80,1,1,0,0,0
6,13.58.31.5,567830485,834.324532,42,38,1,1,0,0,0
6,13.228.36.178,230054701,834.327263,28,52,1,1,0,0,0
6,203.178.135.82,659126397,834.34153,41,39,15,15,0,0,0
6,3.98.183.12,343609686,834.348953,38,42,1,1,0,0,0
6,23.43.136.214,352047911,834.366327,35,45,1,1,0,0,0
6,203.178.135.82,659126397,834.417956,48,32,15,15,0,0,0
6,54.253.201.65,175038978,834.494953,46,34,1,1,0,0,0
6,163.169.56.87,513419198,834.508796,56,24,2,3,0,0,0
6,203.178.135.82,659126397,834.520368,42,38,15,14,0,0,0
6,202.47.85.224,288399964,834.52932,7,73,16,16,0,9,0
6,163.169.193.103,499446310,834.584834,39,41,8,3,0,0,0
6,133.250.177.198,896643630,834.640378,80,0,1,16,0,0,0
6,203.178.135.82,659126397,834.675895,31,49,15,14,0,0,0
6,5.5.3.227,274736366,834.681419,28,52,1,1,0,0,0
6,60.176.74.197,308804280,834.811921,20,60,1,1,0,0,0
6,203.178.135.82,659126397,834.819956,45,35,15,15,0,0,0
6,5.104.164.215,546350386,834.829951,0,80,14,13,0,0,0
6,203.178.143.239,925932941,834.869038,30,50,15,9,4,6,0
6,103.60.184.30,915735767,834.871468,80,0,1,1,0,0,0
6,3.97.192.8,857892074,834.998217,31,49,1,1,0,0,0
6,203.178.135.38,909811610,835.00741,43,37,12,6,1,0,0
6,203.178.135.82,659126397,835.014023,32,48,15,14,0,0,0
6,18.6.250.205,375640718,835.031053,34,46,1,1,0,0,0
6,54.245.12.48,141945809,835.036133,40,40,1,1,0,0,0
6,54.157.106.192,435792072,835.056765,33,47,1,1,0,0,0
6,45.136.52.16,521791970,244.446022,80,0,15,16,80,0,3
6,54.146.166.225,650828490,835.084779,39,41,1,1,0,0,0
6,163.169.56.87,513419198,835.095541,58,22,2,3,0,0,0
6,163.169.148.0,719736500,835.128165,55,25,6,2,1,1,0
6,203.178.135.82,659126397,835.172903,43,37,14,14,0,0,0
6,104.94.29.245,907736157,354.207924,78,2,15,16,78,0,3
6,17.243.55.74,654680560,835.257671,80,0,3,4,0,0,0
6,163.169.110.177,270701883,835.294409,0,80,4,2,0,1,0
6,18.6.151.124,464875877,835.30607,41,39,1,1,0,0,0
6,13.98.11.225,16739037,835.342604,34,46,1,1,0,0,0
6,203.178.135.82,659126397,835.346734,54,26,15,13,0,0,0
6,23.1.225.194,730256710,835.390524,80,0,1,8,0,0,0
6,5.104.164.215,546350386,835.39648,0,80,14,11,0,0,0
6,34.37.53.54,593246290,835.411138,43,37,1,1,0,0,0
6,202.230.241.114,191460841,835.422718,0,80,15,10,0,12,0
6,60.176.74.197,308804280,835.42679,11,69,1,1,0,0,0
6,17.243.55.74,654680560,835.44446,80,0,1,1,0,0,0
6,163.169.110.177,270701883,835.468819,0,80,1,1,0,0,0
6,121.71.156.75,744463691,835.509848,70,10,16,1,27,0,0
6,17.243.55.74,654680560,835.566501,80,0,1,1,0,0,0
6,133.250.177.221,1006726451,835.584381,78,2,3,16,0,0,0
6,163.169.110.177,270701883,835.587413,0,80,1,1,0,0,0
6,163.169.56.87,513419198,835.589719,62,18,2,2,0,0,0
6,203.178.135.82,659126397,835.615689,41,39,14,14,0,0,0
6,163.169.109.34,1062531418,835.679209,52,28,12,5,6,3,0
6,133.250.177.220,239488883,835.763407,78,2,3,16,0,0,0
6,185.216.183.250,47148101,835.776123,42,38,3,4,0,0,0
6,45.147.205.157,450668491,285.497455,80,0,15,16,80,0,3
6,203.178.135.82,659126397,835.836743,46,34,14,15,0,0,0
6,45.147.205.23,988345635,287.330273,80,0,15,16,80,0,3
6,203.178.132.76,385599130,835.893391,46,34,7,5,0,0,0
6,3.173.192.45,778625220,835.909301,35,45,1,1,0,0,0
6,163.169.98.252,487070549,835.934385,0,80,1,1,0,0,0
6,60.176.74.197,308804280,835.938907,18,62,1,1,0,0,0
6,163.169.56.87,513419198,835.952681,59,21,2,2,0,0,0
6,5.104.164.215,546350386,835.954389,0,80,14,12,0,0,0
6,104.94.29.245,907736157,396.204326,78,2,15,16,78,0,3
6,15.37.223.64,205124117,835.969893,0,80,1,1,0,0,0
6,203.178.135.82,659126397,836.012078,44,36,14,14,0,0,0
6,172.126.157.203,170454525,836.068871,45,35,1,1,0,0,0
6,2001:3344:279:50:10FC:5A1:FC0E:1506,372128962,836.073059,80,0,16,15,0,0,0
6,103.60.184.30,915735767,836.216813,80,0,1,1,0,0,0
6,203.178.135.82,659126397,836.229819,29,51,15,14,0,0,0
6,157.85.135.13,276641843,836.251937,36,44,1,1,0,0,0
6,126.189.107.82,672800617,836.270358,38,42,1,1,0,0,0
6,133.250.177.197,162749120,836.352277,80,0,1,16,0,0,0
6,198.227.133.23,855064136,836.354756,48,32,8,10,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,836.407768,0,80,1,1,0,0,0
6,203.178.135.82,659126397,836.407901,45,35,15,15,0,0,0
6,79.104.110.111,753853891,295.317806,80,0,15,16,77,0,3
6,54.86.174.231,274519362,836.458619,55,25,1,1,0,0,0
6,18.86.140.7,346870249,836.521722,35,45,1,1,0,0,0
6,203.178.135.82,659126397,836.542509,52,28,15,14,0,0,0
6,133.250.177.171,613644858,836.59497,37,43,9,15,0,7,0
6,5.104.164.215,546350386,836.63455,0,80,14,13,0,0,0
6,203.178.135.82,659126397,836.717136,41,39,14,13,0,1,0
6,13.98.142.175,842900531,836.784532,36,44,1,1,0,0,0
6,18.90.251.232,108194420,836.81933,35,45,1,1,0,0,0
6,203.178.135.82,659126397,836.865308,48,32,15,15,0,0,0
6,45.88.53.94,858300969,836.86646,48,32,1,1,0,0,0
6,2001:3E04:37F:6C67:FCFF:F81F:C103:F5CC,389791268,836.91221,0,80,3,5,0,0,0
6,134.158.50.172,369542419,836.91858,47,33,1,1,0,0,0
6,163.169.191.254,744107552,837.00087,54,26,5,2,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,837.005346,80,0,1,5,0,0,0
6,203.178.135.82,659126397,837.023944,35,45,15,14,0,0,0
6,45.19.46.31,519737037,837.029509,43,37,1,1,0,0,0
6,202.235.57.116,912255370,837.123242,80,0,12,2,3,0,0
6,211.27.5.98,36504234,837.141056,39,41,1,1,0,0,0
6,203.178.135.82,659126397,837.169147,50,30,15,16,0,0,0
6,60.180.28.121,619775502,837.193855,0,80,1,1,0,0,0
6,54.88.41.31,809228621,837.239073,0,80,1,1,0,0,0
6,185.221.109.25,622459543,837.247015,49,31,1,1,0,0,0
6,157.85.187.255,508012782,837.311248,26,54,1,1,0,0,0
6,5.104.164.215,546350386,837.313512,0,80,14,13,0,0,0
6,203.178.135.82,659126397,837.314914,46,34,15,15,0,0,0
6,104.94.29.245,907736157,412.113386,79,1,15,16,79,0,3
6,45.147.205.54,497965618,837.436695,80,0,16,6,80,0,0
6,2400:5995:2DB7:27D3:47C8:DD4:5BB7:641,1046123743,837.494274,18,62,1,1,0,0,0
6,203.178.135.82,659126397,837.503288,43,37,15,15,0,0,0
6,45.136.52.16,521791970,306.83473,80,0,15,16,79,0,3
6,163.169.161.141,382145119,837.590943,36,44,3,3,3,0,0
6,18.43.189.174,580402706,837.616343,31,49,1,1,0,0,0
6,18.46.142.146,135038644,837.630037,30,50,15,15,0,0,0
6,121.71.156.75,744463691,837.668997,72,8,15,1,0,0,0
6,203.178.135.82,659126397,837.693491,42,38,15,15,0,1,0
6,163.169.98.252,487070549,837.695717,0,80,1,1,0,0,0
6,18.2.185.163,100906837,837.781876,35,45,1,1,0,0,0
6,203.178.138.119,388175214,837.788129,39,41,8,15,0,13,0
6,202.235.62.87,843048874,837.823815,80,0,1,10,0,0,0
6,203.178.135.82,659126397,837.873748,41,39,15,15,0,0,0
6,104.94.29.245,907736157,417.791103,77,3,15,16,77,0,3
6,5.104.164.215,546350386,837.965197,0,80,14,11,0,0,0
6,163.169.56.87,513419198,837.977515,48,32,2,3,0,0,0
6,103.60.184.30,915735767,838.034567,80,0,1,1,0,0,0
6,3.129.117.197,1054815964,838.044016,35,45,1,1,0,0,0
6,133.250.177.223,857248729,838.067109,78,2,2,15,0,0,0
6,104.94.29.245,907736157,435.661833,75,5,15,16,75,0,3
6,203.178.135.82,659126397,838.130006,38,42,15,15,0,0,0
6,203.178.130.226,257290927,838.167566,46,34,2,7,0,0,0
6,104.94.29.245,907736157,448.799088,80,0,15,16,80,0,3
6,64.159.20.28,830274231,838.264095,70,10,16,1,14,0,0
6,133.250.177.192,704536306,838.314845,80,0,1,16,0,0,0
6,202.47.83.28,258463998,838.342432,11,69,15,15,0,11,0
6,68.91.121.127,717094537,838.409794,20,60,1,1,0,0,0
6,203.178.135.82,659126397,838.41003,40,40,16,15,0,0,0
6,203.178.132.94,501459435,838.454911,32,48,14,4,4,1,0
6,104.94.29.245,907736157,452.552498,79,1,15,16,78,0,3
6,133.250.177.200,521807037,838.47508,80,0,1,16,0,0,0
6,54.173.12.82,785731125,838.525259,34,46,1,1,0,0,0
6,163.169.98.252,487070549,838.557247,0,80,1,1,0,0,0
6,5.104.164.215,546350386,838.578366,0,80,14,12,0,0,0
6,203.178.135.82,659126397,838.650952,40,40,15,14,0,0,0
6,35.225.108.67,961316814,838.702002,29,51,1,1,0,0,0
6,126.189.107.82,672800617,838.735489,32,48,1,1,0,0,0
6,203.178.135.82,659126397,838.861036,34,46,14,14,0,0,0
6,104.94.29.245,907736157,464.356061,79,1,15,16,79,0,3
6,203.178.142.231,1056819258,838.983771,57,23,2,2,0,0,0
6,203.178.135.82,659126397,839.021451,37,43,15,15,0,1,0
6,133.250.177.211,829740347,839.105672,80,0,2,16,0,0,0
6,5.104.164.215,546350386,839.114298,0,80,14,13,0,0,0
6,203.178.135.82,659126397,839.144911,57,23,15,14,0,0,0
6,104.94.29.245,907736157,465.414488,79,1,15,16,79,0,3
6,203.178.135.82,659126397,839.259694,54,26,14,14,0,0,0
6,203.178.135.82,659126397,839.345929,53,27,15,12,0,0,0
6,167.80.93.97,1029308445,839.409347,39,41,1,1,0,0,0
6,203.178.135.82,659126397,839.455595,45,35,15,15,0,0,0
6,219.149.196.134,357502286,839.474461,80,0,1,1,0,0,0
6,45.147.205.23,988345635,351.06664,80,0,15,16,80,0,3
6,203.178.135.82,659126397,839.546633,49,31,15,15,0,0,0
6,133.250.177.208,639070058,839.576209,67,13,5,16,0,0,0
6,133.250.177.204,143951698,839.595842,80,0,1,16,0,0,0
6,18.47.229.207,705557329,839.613971,32,48,1,1,0,0,0
6,3.174.150.178,2610473,839.634135,31,49,1,1,0,0,0
6,203.178.135.82,659126397,839.64124,48,32,15,15,0,0,0
6,104.94.29.245,907736157,481.219228,77,3,15,16,77,0,3
6,203.178.135.82,659126397,839.71282,43,37,14,15,0,0,0
6,103.60.184.30,915735767,839.735566,80,0,1,1,0,0,0
6,17.246.166.229,787595512,839.749283,80,0,3,6,0,0,0
6,104.94.29.245,907736157,483.476532,79,1,15,16,78,0,3
6,203.178.135.82,659126397,839.800871,49,31,15,14,0,0,0
6,163.169.8.208,933042858,839.803816,57,23,13,12,0,0,0
6,5.104.164.215,546350386,839.834562,0,80,14,13,0,0,0
6,203.178.135.82,659126397,839.89823,32,48,15,15,0,0,0
6,203.178.143.239,925932941,839.91142,34,46,14,5,4,0,0
6,54.146.166.225,650828490,839.927454,34,46,1,1,0,0,0
6,2001:3E04:2BD:305E:3469:1D88:D655:CCF9,667765584,839.93616,0,80,1,1,0,0,0
6,54.171.32.35,649571527,839.982354,41,39,1,1,0,0,0
6,203.178.135.82,659126397,840.016308,38,42,15,14,0,0,0
6,203.178.135.82,659126397,840.178666,40,40,15,13,0,0,0
6,3.49.163.251,43293663,840.272705,34,46,1,1,0,0,0
6,163.169.98.252,487070549,840.292164,0,80,1,1,0,0,0
6,203.178.135.82,659126397,840.316252,43,37,15,15,0,0,0
6,54.228.54.47,32887814,840.316252,41,39,1,1,0,0,0
6,157.85.187.209,215214237,840.455763,25,55,1,1,0,0,0
6,203.178.135.82,659126397,840.489222,37,43,15,15,0,0,0
6,133.250.177.215,886031194,840.499176,80,0,1,16,0,0,0
6,5.104.164.215,546350386,840.513837,0,80,14,13,0,0,0
6,2403:7FF4:EF1:383A:D183:F5BE:F1:25,93606319,840.516157,80,0,1,5,0,0,0
